"id","name","name_unac","state"
"4121109","Quinta do Sol","Quinta do Sol","PR"
"4121208","Quitandinha","Quitandinha","PR"
"4121257","Ramilândia","Ramilandia","PR"
"4121307","Rancho Alegre","Rancho Alegre","PR"
"4121356","Rancho Alegre D'Oeste","Rancho Alegre D'Oeste","PR"
"4121406","Realeza","Realeza","PR"
"4121505","Rebouças","Reboucas","PR"
"4121604","Renascença","Renascenca","PR"
"4121703","Reserva","Reserva","PR"
"4121752","Reserva do Iguaçu","Reserva do Iguacu","PR"
"4121802","Ribeirão Claro","Ribeirao Claro","PR"
"4121901","Ribeirão do Pinhal","Ribeirao do Pinhal","PR"
"4122008","Rio Azul","Rio Azul","PR"
"4122107","Rio Bom","Rio Bom","PR"
"4122156","Rio Bonito do Iguaçu","Rio Bonito do Iguacu","PR"
"4122172","Rio Branco do Ivaí","Rio Branco do Ivai","PR"
"4122206","Rio Branco do Sul","Rio Branco do Sul","PR"
"4122305","Rio Negro","Rio Negro","PR"
"4122404","Rolândia","Rolandia","PR"
"4122503","Roncador","Roncador","PR"
"4122602","Rondon","Rondon","PR"
"4122651","Rosário do Ivaí","Rosario do Ivai","PR"
"4122701","Sabáudia","Sabaudia","PR"
"4122800","Salgado Filho","Salgado Filho","PR"
"4122909","Salto do Itararé","Salto do Itarare","PR"
"4123006","Salto do Lontra","Salto do Lontra","PR"
"4123105","Santa Amélia","Santa Amelia","PR"
"4123204","Santa Cecília do Pavão","Santa Cecilia do Pavao","PR"
"4123303","Santa Cruz de Monte Castelo","Santa Cruz de Monte Castelo","PR"
"4123402","Santa Fé","Santa Fe","PR"
"4123501","Santa Helena","Santa Helena","PR"
"4123600","Santa Inês","Santa Ines","PR"
"4123709","Santa Isabel do Ivaí","Santa Isabel do Ivai","PR"
"4123808","Santa Izabel do Oeste","Santa Izabel do Oeste","PR"
"4123824","Santa Lúcia","Santa Lucia","PR"
"4123857","Santa Maria do Oeste","Santa Maria do Oeste","PR"
"4123907","Santa Mariana","Santa Mariana","PR"
"4123956","Santa Mônica","Santa Monica","PR"
"4124004","Santana do Itararé","Santana do Itarare","PR"
"4124020","Santa Tereza do Oeste","Santa Tereza do Oeste","PR"
"4124053","Santa Terezinha de Itaipu","Santa Terezinha de Itaipu","PR"
"4124103","Santo Antônio da Platina","Santo Antonio da Platina","PR"
"4124202","Santo Antônio do Caiuá","Santo Antonio do Caiua","PR"
"4124301","Santo Antônio do Paraíso","Santo Antonio do Paraiso","PR"
"4124400","Santo Antônio do Sudoeste","Santo Antonio do Sudoeste","PR"
"4124509","Santo Inácio","Santo Inacio","PR"
"4124608","São Carlos do Ivaí","Sao Carlos do Ivai","PR"
"4124707","São Jerônimo da Serra","Sao Jeronimo da Serra","PR"
"4124806","São João","Sao Joao","PR"
"4124905","São João do Caiuá","Sao Joao do Caiua","PR"
"4125001","São João do Ivaí","Sao Joao do Ivai","PR"
"4125100","São João do Triunfo","Sao Joao do Triunfo","PR"
"4125209","São Jorge d'Oeste","Sao Jorge d'Oeste","PR"
"4125308","São Jorge do Ivaí","Sao Jorge do Ivai","PR"
"4125357","São Jorge do Patrocínio","Sao Jorge do Patrocinio","PR"
"4125407","São José da Boa Vista","Sao Jose da Boa Vista","PR"
"4125456","São José das Palmeiras","Sao Jose das Palmeiras","PR"
"4125506","São José dos Pinhais","Sao Jose dos Pinhais","PR"
"4125555","São Manoel do Paraná","Sao Manoel do Parana","PR"
"4125605","São Mateus do Sul","Sao Mateus do Sul","PR"
"4125704","São Miguel do Iguaçu","Sao Miguel do Iguacu","PR"
"4125753","São Pedro do Iguaçu","Sao Pedro do Iguacu","PR"
"4125803","São Pedro do Ivaí","Sao Pedro do Ivai","PR"
"4125902","São Pedro do Paraná","Sao Pedro do Parana","PR"
"4126009","São Sebastião da Amoreira","Sao Sebastiao da Amoreira","PR"
"4126108","São Tomé","Sao Tome","PR"
"4126207","Sapopema","Sapopema","PR"
"4126256","Sarandi","Sarandi","PR"
"4126272","Saudade do Iguaçu","Saudade do Iguacu","PR"
"4126306","Sengés","Senges","PR"
"4126355","Serranópolis do Iguaçu","Serranopolis do Iguacu","PR"
"4126405","Sertaneja","Sertaneja","PR"
"4126504","Sertanópolis","Sertanopolis","PR"
"4126603","Siqueira Campos","Siqueira Campos","PR"
"4126652","Sulina","Sulina","PR"
"4126678","Tamarana","Tamarana","PR"
"4126702","Tamboara","Tamboara","PR"
"4126801","Tapejara","Tapejara","PR"
"4126900","Tapira","Tapira","PR"
"4127007","Teixeira Soares","Teixeira Soares","PR"
"4127106","Telêmaco Borba","Telemaco Borba","PR"
"4127205","Terra Boa","Terra Boa","PR"
"4127304","Terra Rica","Terra Rica","PR"
"4127403","Terra Roxa","Terra Roxa","PR"
"4127502","Tibagi","Tibagi","PR"
"4127601","Tijucas do Sul","Tijucas do Sul","PR"
"4127700","Toledo","Toledo","PR"
"4127809","Tomazina","Tomazina","PR"
"4127858","Três Barras do Paraná","Tres Barras do Parana","PR"
"4127882","Tunas do Paraná","Tunas do Parana","PR"
"4127908","Tuneiras do Oeste","Tuneiras do Oeste","PR"
"4127957","Tupãssi","Tupassi","PR"
"4127965","Turvo","Turvo","PR"
"4128005","Ubiratã","Ubirata","PR"
"4128104","Umuarama","Umuarama","PR"
"4128203","União da Vitória","Uniao da Vitoria","PR"
"4128302","Uniflor","Uniflor","PR"
"4128401","Uraí","Urai","PR"
"4128500","Wenceslau Braz","Wenceslau Braz","PR"
"4128534","Ventania","Ventania","PR"
"4128559","Vera Cruz do Oeste","Vera Cruz do Oeste","PR"
"4128609","Verê","Vere","PR"
"4128625","Alto Paraíso","Alto Paraiso","PR"
"4128633","Doutor Ulysses","Doutor Ulysses","PR"
"4128658","Virmond","Virmond","PR"
"4128708","Vitorino","Vitorino","PR"
"4128807","Xambrê","Xambre","PR"
"3300100","Angra dos Reis","Angra dos Reis","RJ"
"3300159","Aperibé","Aperibe","RJ"
"3300209","Araruama","Araruama","RJ"
"3300225","Areal","Areal","RJ"
"3300233","Armação dos Búzios","Armacao dos Buzios","RJ"
"3300258","Arraial do Cabo","Arraial do Cabo","RJ"
"3300308","Barra do Piraí","Barra do Pirai","RJ"
"3300407","Barra Mansa","Barra Mansa","RJ"
"3300456","Belford Roxo","Belford Roxo","RJ"
"3300506","Bom Jardim","Bom Jardim","RJ"
"3300605","Bom Jesus do Itabapoana","Bom Jesus do Itabapoana","RJ"
"3300704","Cabo Frio","Cabo Frio","RJ"
"3300803","Cachoeiras de Macacu","Cachoeiras de Macacu","RJ"
"3300902","Cambuci","Cambuci","RJ"
"3300936","Carapebus","Carapebus","RJ"
"3300951","Comendador Levy Gasparian","Comendador Levy Gasparian","RJ"
"3301009","Campos dos Goytacazes","Campos dos Goytacazes","RJ"
"3301108","Cantagalo","Cantagalo","RJ"
"3301157","Cardoso Moreira","Cardoso Moreira","RJ"
"3301207","Carmo","Carmo","RJ"
"3301306","Casimiro de Abreu","Casimiro de Abreu","RJ"
"3301405","Conceição de Macabu","Conceicao de Macabu","RJ"
"3301504","Cordeiro","Cordeiro","RJ"
"3301603","Duas Barras","Duas Barras","RJ"
"3301702","Duque de Caxias","Duque de Caxias","RJ"
"3301801","Engenheiro Paulo de Frontin","Engenheiro Paulo de Frontin","RJ"
"3301850","Guapimirim","Guapimirim","RJ"
"3301876","Iguaba Grande","Iguaba Grande","RJ"
"3301900","Itaboraí","Itaborai","RJ"
"3302007","Itaguaí","Itaguai","RJ"
"3302056","Italva","Italva","RJ"
"3302106","Itaocara","Itaocara","RJ"
"3302205","Itaperuna","Itaperuna","RJ"
"3302254","Itatiaia","Itatiaia","RJ"
"3302270","Japeri","Japeri","RJ"
"3302304","Laje do Muriaé","Laje do Muriae","RJ"
"3302403","Macaé","Macae","RJ"
"3302452","Macuco","Macuco","RJ"
"3302502","Magé","Mage","RJ"
"3302601","Mangaratiba","Mangaratiba","RJ"
"3302700","Maricá","Marica","RJ"
"3302809","Mendes","Mendes","RJ"
"3302858","Mesquita","Mesquita","RJ"
"3302908","Miguel Pereira","Miguel Pereira","RJ"
"3303005","Miracema","Miracema","RJ"
"3303104","Natividade","Natividade","RJ"
"3303203","Nilópolis","Nilopolis","RJ"
"3303302","Niterói","Niteroi","RJ"
"3303401","Nova Friburgo","Nova Friburgo","RJ"
"3303500","Nova Iguaçu","Nova Iguacu","RJ"
"3303609","Paracambi","Paracambi","RJ"
"3303708","Paraíba do Sul","Paraiba do Sul","RJ"
"3303807","Paraty","Paraty","RJ"
"3303856","Paty do Alferes","Paty do Alferes","RJ"
"3303906","Petrópolis","Petropolis","RJ"
"3303955","Pinheiral","Pinheiral","RJ"
"3304003","Piraí","Pirai","RJ"
"3304102","Porciúncula","Porciuncula","RJ"
"3304110","Porto Real","Porto Real","RJ"
"3304128","Quatis","Quatis","RJ"
"3304144","Queimados","Queimados","RJ"
"3304151","Quissamã","Quissama","RJ"
"3304201","Resende","Resende","RJ"
"3304300","Rio Bonito","Rio Bonito","RJ"
"3304409","Rio Claro","Rio Claro","RJ"
"3304508","Rio das Flores","Rio das Flores","RJ"
"3304524","Rio das Ostras","Rio das Ostras","RJ"
"3304557","Rio de Janeiro","Rio de Janeiro","RJ"
"3304607","Santa Maria Madalena","Santa Maria Madalena","RJ"
"3304706","Santo Antônio de Pádua","Santo Antonio de Padua","RJ"
"3304755","São Francisco de Itabapoana","Sao Francisco de Itabapoana","RJ"
"3304805","São Fidélis","Sao Fidelis","RJ"
"3304904","São Gonçalo","Sao Goncalo","RJ"
"3305000","São João da Barra","Sao Joao da Barra","RJ"
"3305109","São João de Meriti","Sao Joao de Meriti","RJ"
"3305133","São José de Ubá","Sao Jose de Uba","RJ"
"3305158","São José do Vale do Rio Preto","Sao Jose do Vale do Rio Preto","RJ"
"3305208","São Pedro da Aldeia","Sao Pedro da Aldeia","RJ"
"3305307","São Sebastião do Alto","Sao Sebastiao do Alto","RJ"
"3305406","Sapucaia","Sapucaia","RJ"
"3305505","Saquarema","Saquarema","RJ"
"3305554","Seropédica","Seropedica","RJ"
"3305604","Silva Jardim","Silva Jardim","RJ"
"3305703","Sumidouro","Sumidouro","RJ"
"3305752","Tanguá","Tangua","RJ"
"3305802","Teresópolis","Teresopolis","RJ"
"3305901","Trajano de Moraes","Trajano de Moraes","RJ"
"3306008","Três Rios","Tres Rios","RJ"
"3306107","Valença","Valenca","RJ"
"3306156","Varre-Sai","Varre-Sai","RJ"
"3306206","Vassouras","Vassouras","RJ"
"3306305","Volta Redonda","Volta Redonda","RJ"
"2400109","Acari","Acari","RN"
"2400208","Açu","Acu","RN"
"2400307","Afonso Bezerra","Afonso Bezerra","RN"
"2400406","Água Nova","Agua Nova","RN"
"2400505","Alexandria","Alexandria","RN"
"2400604","Almino Afonso","Almino Afonso","RN"
"2400703","Alto do Rodrigues","Alto do Rodrigues","RN"
"2400802","Angicos","Angicos","RN"
"2400901","Antônio Martins","Antonio Martins","RN"
"2401008","Apodi","Apodi","RN"
"2401107","Areia Branca","Areia Branca","RN"
"2401206","Arês","Ares","RN"
"2401305","Campo Grande","Campo Grande","RN"
"2401404","Baía Formosa","Baia Formosa","RN"
"2401453","Baraúna","Barauna","RN"
"2401503","Barcelona","Barcelona","RN"
"2401602","Bento Fernandes","Bento Fernandes","RN"
"2401651","Bodó","Bodo","RN"
"2401701","Bom Jesus","Bom Jesus","RN"
"2401800","Brejinho","Brejinho","RN"
"2401859","Caiçara do Norte","Caicara do Norte","RN"
"2401909","Caiçara do Rio do Vento","Caicara do Rio do Vento","RN"
"2402006","Caicó","Caico","RN"
"2402105","Campo Redondo","Campo Redondo","RN"
"2402204","Canguaretama","Canguaretama","RN"
"2402303","Caraúbas","Caraubas","RN"
"2402402","Carnaúba dos Dantas","Carnauba dos Dantas","RN"
"2402501","Carnaubais","Carnaubais","RN"
"2402600","Ceará-Mirim","Ceara-Mirim","RN"
"2402709","Cerro Corá","Cerro Cora","RN"
"2402808","Coronel Ezequiel","Coronel Ezequiel","RN"
"2402907","Coronel João Pessoa","Coronel Joao Pessoa","RN"
"2403004","Cruzeta","Cruzeta","RN"
"2403103","Currais Novos","Currais Novos","RN"
"2403202","Doutor Severiano","Doutor Severiano","RN"
"2403251","Parnamirim","Parnamirim","RN"
"2403301","Encanto","Encanto","RN"
"2403400","Equador","Equador","RN"
"2403509","Espírito Santo","Espirito Santo","RN"
"2403608","Extremoz","Extremoz","RN"
"2403707","Felipe Guerra","Felipe Guerra","RN"
"2403756","Fernando Pedroza","Fernando Pedroza","RN"
"2403806","Florânia","Florania","RN"
"2403905","Francisco Dantas","Francisco Dantas","RN"
"2404002","Frutuoso Gomes","Frutuoso Gomes","RN"
"2404101","Galinhos","Galinhos","RN"
"2404200","Goianinha","Goianinha","RN"
"2404309","Governador Dix-Sept Rosado","Governador Dix-Sept Rosado","RN"
"2404408","Grossos","Grossos","RN"
"2404507","Guamaré","Guamare","RN"
"2404606","Ielmo Marinho","Ielmo Marinho","RN"
"2404705","Ipanguaçu","Ipanguacu","RN"
"2404804","Ipueira","Ipueira","RN"
"2404853","Itajá","Itaja","RN"
"2404903","Itaú","Itau","RN"
"2405009","Jaçanã","Jacana","RN"
"2405108","Jandaíra","Jandaira","RN"
"2405207","Janduís","Janduis","RN"
"2405306","Januário Cicco","Januario Cicco","RN"
"2405405","Japi","Japi","RN"
"2405504","Jardim de Angicos","Jardim de Angicos","RN"
"2405603","Jardim de Piranhas","Jardim de Piranhas","RN"
"2405702","Jardim do Seridó","Jardim do Serido","RN"
"2405801","João Câmara","Joao Camara","RN"
"2405900","João Dias","Joao Dias","RN"
"2406007","José da Penha","Jose da Penha","RN"
"2406106","Jucurutu","Jucurutu","RN"
"2406155","Jundiá","Jundia","RN"
"2406205","Lagoa d'Anta","Lagoa d'Anta","RN"
"2406304","Lagoa de Pedras","Lagoa de Pedras","RN"
"2406403","Lagoa de Velhos","Lagoa de Velhos","RN"
"2406502","Lagoa Nova","Lagoa Nova","RN"
"2406601","Lagoa Salgada","Lagoa Salgada","RN"
"2406700","Lajes","Lajes","RN"
"2406809","Lajes Pintadas","Lajes Pintadas","RN"
"2406908","Lucrécia","Lucrecia","RN"
"2407005","Luís Gomes","Luis Gomes","RN"
"2407104","Macaíba","Macaiba","RN"
"2407203","Macau","Macau","RN"
"2407252","Major Sales","Major Sales","RN"
"2407302","Marcelino Vieira","Marcelino Vieira","RN"
"2407401","Martins","Martins","RN"
"2407500","Maxaranguape","Maxaranguape","RN"
"2407609","Messias Targino","Messias Targino","RN"
"2407708","Montanhas","Montanhas","RN"
"2407807","Monte Alegre","Monte Alegre","RN"
"2407906","Monte das Gameleiras","Monte das Gameleiras","RN"
"2408003","Mossoró","Mossoro","RN"
"2408102","Natal","Natal","RN"
"2408201","Nísia Floresta","Nisia Floresta","RN"
"2408300","Nova Cruz","Nova Cruz","RN"
"2408409","Olho d'Água do Borges","Olho d'Agua do Borges","RN"
"2408508","Ouro Branco","Ouro Branco","RN"
"2408607","Paraná","Parana","RN"
"2408706","Paraú","Parau","RN"
"2408805","Parazinho","Parazinho","RN"
"2408904","Parelhas","Parelhas","RN"
"2408953","Rio do Fogo","Rio do Fogo","RN"
"2409100","Passa e Fica","Passa e Fica","RN"
"2409209","Passagem","Passagem","RN"
"2409308","Patu","Patu","RN"
"2409332","Santa Maria","Santa Maria","RN"
"2409407","Pau dos Ferros","Pau dos Ferros","RN"
"2409506","Pedra Grande","Pedra Grande","RN"
"2409605","Pedra Preta","Pedra Preta","RN"
"2409704","Pedro Avelino","Pedro Avelino","RN"
"2409803","Pedro Velho","Pedro Velho","RN"
"2409902","Pendências","Pendencias","RN"
"2410009","Pilões","Piloes","RN"
"2410108","Poço Branco","Poco Branco","RN"
"2410207","Portalegre","Portalegre","RN"
"2410256","Porto do Mangue","Porto do Mangue","RN"
"2410306","Serra Caiada","Serra Caiada","RN"
"2410405","Pureza","Pureza","RN"
"2410504","Rafael Fernandes","Rafael Fernandes","RN"
"2410603","Rafael Godeiro","Rafael Godeiro","RN"
"2410702","Riacho da Cruz","Riacho da Cruz","RN"
"2410801","Riacho de Santana","Riacho de Santana","RN"
"2410900","Riachuelo","Riachuelo","RN"
"2411007","Rodolfo Fernandes","Rodolfo Fernandes","RN"
"2411056","Tibau","Tibau","RN"
"2411106","Ruy Barbosa","Ruy Barbosa","RN"
"2411205","Santa Cruz","Santa Cruz","RN"
"2411403","Santana do Matos","Santana do Matos","RN"
"2411429","Santana do Seridó","Santana do Serido","RN"
"2411502","Santo Antônio","Santo Antonio","RN"
"2411601","São Bento do Norte","Sao Bento do Norte","RN"
"2411700","São Bento do Trairí","Sao Bento do Trairi","RN"
"2411809","São Fernando","Sao Fernando","RN"
"2411908","São Francisco do Oeste","Sao Francisco do Oeste","RN"
"2412005","São Gonçalo do Amarante","Sao Goncalo do Amarante","RN"
"2412104","São João do Sabugi","Sao Joao do Sabugi","RN"
"2412203","São José de Mipibu","Sao Jose de Mipibu","RN"
"2412302","São José do Campestre","Sao Jose do Campestre","RN"
"2412401","São José do Seridó","Sao Jose do Serido","RN"
"2412500","São Miguel","Sao Miguel","RN"
"2412559","São Miguel do Gostoso","Sao Miguel do Gostoso","RN"
"2412609","São Paulo do Potengi","Sao Paulo do Potengi","RN"
"2412708","São Pedro","Sao Pedro","RN"
"2412807","São Rafael","Sao Rafael","RN"
"2412906","São Tomé","Sao Tome","RN"
"2413003","São Vicente","Sao Vicente","RN"
"2413102","Senador Elói de Souza","Senador Eloi de Souza","RN"
"2413201","Senador Georgino Avelino","Senador Georgino Avelino","RN"
"2413300","Serra de São Bento","Serra de Sao Bento","RN"
"2413359","Serra do Mel","Serra do Mel","RN"
"2413409","Serra Negra do Norte","Serra Negra do Norte","RN"
"2413508","Serrinha","Serrinha","RN"
"2413557","Serrinha dos Pintos","Serrinha dos Pintos","RN"
"2413607","Severiano Melo","Severiano Melo","RN"
"2413706","Sítio Novo","Sitio Novo","RN"
"2413805","Taboleiro Grande","Taboleiro Grande","RN"
"2413904","Taipu","Taipu","RN"
"2414001","Tangará","Tangara","RN"
"2414100","Tenente Ananias","Tenente Ananias","RN"
"2414159","Tenente Laurentino Cruz","Tenente Laurentino Cruz","RN"
"2414209","Tibau do Sul","Tibau do Sul","RN"
"2414308","Timbaúba dos Batistas","Timbauba dos Batistas","RN"
"2414407","Touros","Touros","RN"
"2414456","Triunfo Potiguar","Triunfo Potiguar","RN"
"2414506","Umarizal","Umarizal","RN"
"2414605","Upanema","Upanema","RN"
"2414704","Várzea","Varzea","RN"
"2414753","Venha-Ver","Venha-Ver","RN"
"2414803","Vera Cruz","Vera Cruz","RN"
"2414902","Viçosa","Vicosa","RN"
"2415008","Vila Flor","Vila Flor","RN"
"1100015","Alta Floresta D'Oeste","Alta Floresta D'Oeste","RO"
"1100023","Ariquemes","Ariquemes","RO"
"1100031","Cabixi","Cabixi","RO"
"1100049","Cacoal","Cacoal","RO"
"1100056","Cerejeiras","Cerejeiras","RO"
"1100064","Colorado do Oeste","Colorado do Oeste","RO"
"1100072","Corumbiara","Corumbiara","RO"
"1100080","Costa Marques","Costa Marques","RO"
"1100098","Espigão D'Oeste","Espigao D'Oeste","RO"
"1100106","Guajará-Mirim","Guajara-Mirim","RO"
"1100114","Jaru","Jaru","RO"
"1100122","Ji-Paraná","Ji-Parana","RO"
"1100130","Machadinho D'Oeste","Machadinho D'Oeste","RO"
"1100148","Nova Brasilândia D'Oeste","Nova Brasilandia D'Oeste","RO"
"1100155","Ouro Preto do Oeste","Ouro Preto do Oeste","RO"
"1100189","Pimenta Bueno","Pimenta Bueno","RO"
"1100205","Porto Velho","Porto Velho","RO"
"1100254","Presidente Médici","Presidente Medici","RO"
"1100262","Rio Crespo","Rio Crespo","RO"
"1100288","Rolim de Moura","Rolim de Moura","RO"
"1100296","Santa Luzia D'Oeste","Santa Luzia D'Oeste","RO"
"1100304","Vilhena","Vilhena","RO"
"1100320","São Miguel do Guaporé","Sao Miguel do Guapore","RO"
"1100338","Nova Mamoré","Nova Mamore","RO"
"1100346","Alvorada D'Oeste","Alvorada D'Oeste","RO"
"1100379","Alto Alegre dos Parecis","Alto Alegre dos Parecis","RO"
"1100403","Alto Paraíso","Alto Paraiso","RO"
"1100452","Buritis","Buritis","RO"
"1100502","Novo Horizonte do Oeste","Novo Horizonte do Oeste","RO"
"1100601","Cacaulândia","Cacaulandia","RO"
"1100700","Campo Novo de Rondônia","Campo Novo de Rondonia","RO"
"1100809","Candeias do Jamari","Candeias do Jamari","RO"
"1100908","Castanheiras","Castanheiras","RO"
"1100924","Chupinguaia","Chupinguaia","RO"
"1100940","Cujubim","Cujubim","RO"
"1101005","Governador Jorge Teixeira","Governador Jorge Teixeira","RO"
"1101104","Itapuã do Oeste","Itapua do Oeste","RO"
"1101203","Ministro Andreazza","Ministro Andreazza","RO"
"1101302","Mirante da Serra","Mirante da Serra","RO"
"1101401","Monte Negro","Monte Negro","RO"
"1101435","Nova União","Nova Uniao","RO"
"1101450","Parecis","Parecis","RO"
"1101468","Pimenteiras do Oeste","Pimenteiras do Oeste","RO"
"1101476","Primavera de Rondônia","Primavera de Rondonia","RO"
"1101484","São Felipe D'Oeste","Sao Felipe D'Oeste","RO"
"1101492","São Francisco do Guaporé","Sao Francisco do Guapore","RO"
"1101500","Seringueiras","Seringueiras","RO"
"1101559","Teixeirópolis","Teixeiropolis","RO"
"1101609","Theobroma","Theobroma","RO"
"1101708","Urupá","Urupa","RO"
"1101757","Vale do Anari","Vale do Anari","RO"
"1101807","Vale do Paraíso","Vale do Paraiso","RO"
"1400027","Amajari","Amajari","RR"
"1400050","Alto Alegre","Alto Alegre","RR"
"1400100","Boa Vista","Boa Vista","RR"
"1400159","Bonfim","Bonfim","RR"
"1400175","Cantá","Canta","RR"
"1400209","Caracaraí","Caracarai","RR"
